activity_id,competitor_id,technology_id,adoption_status,market_activity_score,launch_year,investment_level
2757,3,345,Pilot,5,2024,High
2758,11,345,Not Adopted,10,2025,Low
2759,9,345,Pilot,7,2028,High
2760,6,345,Not Adopted,3,2024,High
2761,1,345,Adopted,4,2028,High
2762,4,345,Adopted,5,2027,Low
2763,12,345,Adopted,7,2025,High
2764,10,345,Adopted,6,2024,Medium
2765,10,346,Pilot,6,2026,Medium
2766,5,346,Adopted,6,2027,Low
2767,7,346,Not Adopted,4,2026,Medium
2768,1,346,Research,7,2027,Low
2769,3,346,Pilot,5,2025,Low
2770,9,346,Not Adopted,7,2024,High
2771,2,346,Adopted,8,2028,Medium
2772,4,346,Not Adopted,6,2025,Medium
2773,8,346,Research,10,2026,High
2774,12,346,Research,7,2027,High
2775,6,346,Adopted,7,2024,High
2776,4,347,Research,9,2024,Medium
2777,9,347,Pilot,6,2024,Medium
2778,11,347,Adopted,4,2024,Low
2779,10,347,Pilot,5,2025,High
2780,1,347,Not Adopted,4,2026,High
2781,8,347,Not Adopted,7,2026,Low
2782,5,347,Not Adopted,5,2024,High
2783,3,347,Adopted,7,2027,Low
2784,7,347,Not Adopted,4,2024,High
2785,6,347,Adopted,7,2027,High
2786,12,347,Adopted,6,2026,Medium
2787,4,348,Pilot,8,2025,Medium
2788,9,348,Research,7,2025,Medium
2789,7,348,Not Adopted,9,2024,High
2790,10,348,Research,3,2025,High
2791,3,348,Adopted,5,2026,High
2792,1,348,Research,8,2024,High
2793,2,348,Not Adopted,7,2026,Medium
2794,2,349,Not Adopted,6,2024,Low
2795,12,349,Research,8,2027,Medium
2796,10,349,Pilot,3,2025,Low
2797,5,349,Research,7,2026,Medium
2798,5,350,Pilot,10,2026,Medium
2799,2,350,Not Adopted,3,2024,High
2800,8,350,Pilot,4,2025,Low
2801,4,350,Not Adopted,6,2026,Low
2802,10,350,Adopted,4,2027,Low
2803,9,351,Research,3,2027,Medium
2804,4,351,Pilot,7,2026,High
2805,7,351,Adopted,3,2025,Low
2806,6,351,Not Adopted,7,2024,Low
2807,5,351,Research,6,2026,Low
2808,8,351,Adopted,8,2025,Low
2809,3,351,Not Adopted,6,2027,High
2810,1,351,Pilot,3,2027,Low
2811,10,351,Adopted,4,2025,Low
2812,9,352,Research,3,2028,High
2813,7,352,Adopted,9,2026,Low
2814,11,352,Adopted,10,2026,Medium
2815,6,352,Adopted,9,2027,Low
2816,1,352,Adopted,9,2024,High
2817,2,352,Adopted,3,2025,Low
2818,8,352,Adopted,7,2025,Medium
2819,11,353,Adopted,4,2024,High
2820,3,353,Not Adopted,4,2028,Low
2821,9,353,Pilot,10,2024,High
2822,12,353,Not Adopted,3,2028,Low
2823,10,353,Adopted,9,2025,High
2824,1,354,Not Adopted,3,2026,Medium
2825,3,354,Pilot,3,2028,High
2826,10,354,Research,10,2028,High
2827,6,354,Adopted,4,2027,Low
2828,8,354,Pilot,6,2026,Medium
2829,4,354,Pilot,10,2027,Low
2830,2,355,Adopted,7,2025,Medium
2831,4,355,Pilot,9,2026,Low
2832,11,355,Research,6,2026,Medium
2833,1,355,Research,6,2025,Medium
2834,5,355,Not Adopted,8,2027,Medium
2835,3,355,Research,3,2025,Medium
2836,10,355,Research,3,2026,Medium
2837,8,355,Research,8,2024,Medium
2838,12,355,Research,6,2026,High
2839,5,356,Pilot,5,2025,Low
2840,8,356,Pilot,8,2025,High
2841,10,356,Research,6,2026,High
2842,12,356,Pilot,5,2026,Low
2843,8,357,Research,9,2025,High
2844,4,357,Adopted,10,2025,Low
2845,11,357,Not Adopted,5,2025,Low
2846,12,357,Not Adopted,6,2028,Medium
2847,6,357,Pilot,4,2025,High
2848,1,357,Research,7,2027,High
2849,1,358,Not Adopted,10,2025,Medium
2850,10,358,Research,6,2025,Low
2851,7,358,Adopted,4,2028,Low
2852,6,358,Not Adopted,5,2027,Medium
2853,12,358,Research,3,2028,Low
2854,3,358,Research,7,2026,Low
2855,5,358,Adopted,6,2025,High
2856,9,358,Research,9,2028,Low
2857,8,358,Not Adopted,9,2024,High
2858,11,358,Research,6,2028,Medium
2859,4,358,Not Adopted,3,2024,Medium
2860,12,359,Not Adopted,3,2024,Low
2861,2,359,Pilot,8,2027,Low
2862,7,359,Research,8,2028,High
2863,11,359,Research,6,2028,High
2864,1,360,Adopted,3,2028,High
2865,8,360,Adopted,4,2028,Medium
2866,9,360,Research,3,2024,High
2867,3,360,Not Adopted,10,2024,Medium
2868,4,360,Not Adopted,4,2026,High
2869,5,360,Pilot,6,2025,High
2870,7,361,Adopted,3,2028,Medium
2871,10,361,Not Adopted,7,2025,Medium
2872,2,361,Not Adopted,8,2028,Medium
2873,4,361,Adopted,6,2028,Low
2874,1,361,Not Adopted,7,2025,Low
2875,8,361,Research,10,2028,Low
2876,9,361,Adopted,8,2028,Medium
2877,5,361,Adopted,7,2027,High
2878,3,362,Not Adopted,9,2027,High
2879,8,362,Adopted,4,2026,Medium
2880,12,362,Adopted,3,2026,Medium
2881,1,362,Not Adopted,6,2024,High
2882,6,362,Not Adopted,3,2026,Low
2883,9,362,Adopted,10,2028,Medium
2884,2,362,Adopted,9,2027,High
2885,6,363,Research,3,2027,Medium
2886,10,363,Research,3,2025,High
2887,7,363,Not Adopted,9,2026,Medium
2888,3,363,Research,6,2025,Medium
2889,4,363,Adopted,7,2025,Low
2890,9,363,Research,10,2025,Medium
2891,1,363,Research,6,2027,High
2892,8,363,Adopted,4,2027,High
2893,12,363,Adopted,7,2024,Medium
2894,5,363,Not Adopted,10,2026,Medium
2895,7,364,Research,6,2027,High
2896,8,364,Pilot,5,2024,High
2897,2,364,Adopted,3,2025,High
2898,3,364,Research,4,2028,Medium
2899,5,365,Research,8,2028,Medium
2900,8,365,Adopted,10,2026,Medium
2901,10,365,Not Adopted,10,2024,Medium
2902,6,365,Pilot,8,2025,Medium
2903,5,366,Adopted,8,2025,Low
2904,1,366,Adopted,4,2025,High
2905,8,366,Pilot,7,2026,Low
2906,7,366,Research,3,2025,Low
2907,10,366,Not Adopted,9,2024,Medium
2908,12,366,Research,8,2024,Medium
2909,9,366,Research,7,2024,Medium
2910,6,367,Adopted,8,2026,Medium
2911,12,367,Research,3,2028,High
2912,5,367,Research,4,2027,Low
2913,1,367,Adopted,10,2026,High
2914,4,368,Pilot,8,2027,Medium
2915,8,368,Not Adopted,4,2026,Low
2916,2,368,Research,3,2024,Medium
2917,9,368,Pilot,10,2024,Low
2918,10,368,Research,5,2026,High
2919,3,368,Adopted,7,2027,Medium
2920,6,368,Research,5,2026,Low
2921,5,368,Pilot,6,2024,Low
2922,11,368,Not Adopted,6,2027,Medium
2923,7,368,Adopted,5,2027,Medium
2924,12,368,Research,8,2026,Medium
2925,1,368,Not Adopted,7,2028,Low
2926,10,369,Not Adopted,5,2026,High
2927,1,369,Pilot,8,2026,Low
2928,11,369,Not Adopted,9,2025,Medium
2929,6,369,Pilot,3,2028,Low
2930,8,369,Research,9,2027,Low
2931,7,370,Pilot,4,2027,Medium
2932,11,370,Adopted,6,2028,High
2933,12,370,Adopted,8,2026,High
2934,9,370,Pilot,7,2026,High
2935,1,370,Research,7,2027,Low
2936,4,370,Adopted,7,2025,Low
2937,8,370,Research,7,2026,Medium
2938,2,370,Adopted,5,2027,Medium
2939,3,370,Adopted,6,2024,Low
2940,10,370,Adopted,9,2025,Low
2941,8,371,Pilot,8,2024,Low
2942,6,371,Not Adopted,8,2026,Low
2943,2,371,Adopted,3,2026,Low
2944,1,371,Pilot,4,2026,Medium
2945,7,371,Not Adopted,8,2027,High
2946,12,371,Pilot,7,2028,Low
2947,11,371,Research,9,2026,Low
2948,9,371,Adopted,10,2024,Low
2949,2,372,Not Adopted,4,2024,Low
2950,12,372,Pilot,4,2028,Medium
2951,8,372,Adopted,5,2026,Low
2952,10,372,Adopted,10,2028,Medium
2953,9,372,Not Adopted,8,2024,High
2954,11,372,Not Adopted,6,2026,High
2955,1,372,Pilot,8,2025,High
2956,6,373,Not Adopted,10,2028,Medium
2957,11,373,Adopted,8,2024,High
2958,5,373,Pilot,4,2025,Low
2959,12,373,Not Adopted,10,2027,Low
2960,7,373,Adopted,4,2025,Medium
2961,10,373,Adopted,10,2026,High
2962,5,374,Adopted,3,2024,Low
2963,12,374,Pilot,9,2024,Medium
2964,1,374,Pilot,10,2024,High
2965,10,374,Pilot,4,2026,Low
2966,3,374,Pilot,5,2024,Low
2967,4,374,Adopted,5,2025,Low
2968,6,375,Not Adopted,8,2027,High
2969,2,375,Research,7,2026,High
2970,12,375,Pilot,9,2028,Low
2971,9,375,Adopted,10,2028,High
2972,10,376,Not Adopted,6,2025,Low
2973,3,376,Not Adopted,4,2027,High
2974,5,376,Not Adopted,7,2026,Low
2975,11,376,Pilot,3,2028,Medium
2976,9,376,Pilot,3,2024,Medium
2977,6,376,Not Adopted,6,2027,Medium
2978,10,377,Adopted,4,2025,High
2979,2,377,Not Adopted,4,2026,Low
2980,6,377,Research,8,2025,Medium
2981,8,377,Not Adopted,4,2024,Medium
2982,9,377,Pilot,8,2024,High
2983,12,377,Research,10,2027,Medium
2984,11,377,Not Adopted,8,2028,High
2985,1,377,Research,9,2028,Medium
2986,5,377,Pilot,4,2025,Medium
2987,7,378,Research,7,2026,High
2988,8,378,Adopted,3,2026,Low
2989,5,378,Not Adopted,9,2024,High
2990,4,378,Research,8,2027,High
2991,12,378,Research,3,2024,High
2992,9,378,Research,8,2028,Low
2993,11,378,Research,5,2026,Low
2994,1,378,Not Adopted,5,2025,Medium
2995,6,378,Not Adopted,4,2024,Medium
2996,2,378,Not Adopted,3,2024,Medium
2997,10,378,Research,8,2024,High
2998,3,379,Pilot,3,2025,High
2999,4,379,Research,5,2025,High
3000,7,379,Pilot,6,2024,Medium
3001,1,379,Adopted,8,2027,Low
3002,12,379,Pilot,3,2024,Low
3003,9,380,Pilot,7,2024,Medium
3004,2,380,Adopted,9,2025,High
3005,8,380,Research,3,2026,High
3006,7,380,Pilot,4,2026,High
3007,4,380,Research,10,2024,Medium
3008,10,380,Pilot,3,2027,Low
3009,5,380,Pilot,3,2026,Low
3010,1,380,Adopted,4,2024,High
3011,3,380,Research,6,2028,Medium
3012,11,380,Research,5,2025,High
3013,12,380,Not Adopted,3,2028,High
3014,5,381,Pilot,9,2027,Medium
3015,3,381,Research,3,2027,Low
3016,8,381,Not Adopted,8,2027,Low
3017,10,381,Research,9,2027,Low
3018,6,381,Not Adopted,4,2027,High
3019,8,382,Research,10,2028,High
3020,10,382,Not Adopted,7,2027,Low
3021,9,382,Not Adopted,6,2025,Medium
3022,6,382,Not Adopted,3,2026,Low
3023,3,382,Not Adopted,7,2024,Medium
3024,2,382,Research,7,2028,High
3025,5,382,Adopted,7,2028,High
3026,11,382,Adopted,4,2028,Low
3027,12,382,Research,10,2025,Medium
3028,3,383,Research,5,2024,High
3029,10,383,Pilot,7,2025,Medium
3030,4,383,Not Adopted,3,2024,Low
3031,8,383,Research,7,2026,High
3032,7,383,Not Adopted,10,2028,Medium
3033,9,383,Research,9,2025,Medium
3034,5,383,Research,7,2024,Medium
3035,2,384,Adopted,9,2028,Low
3036,8,384,Not Adopted,8,2027,Medium
3037,6,384,Research,8,2026,Medium
3038,4,384,Adopted,5,2027,Medium
3039,5,384,Not Adopted,5,2025,Medium
3040,3,384,Adopted,5,2028,Low
3041,12,384,Not Adopted,4,2028,Medium
3042,4,385,Pilot,3,2024,High
3043,9,385,Pilot,10,2027,Low
3044,7,385,Pilot,10,2028,High
3045,1,385,Not Adopted,4,2024,Medium
3046,2,385,Research,4,2028,Low
3047,10,385,Pilot,9,2028,Medium
3048,4,386,Not Adopted,4,2025,Medium
3049,7,386,Pilot,6,2025,High
3050,8,386,Not Adopted,8,2028,Medium
3051,5,386,Research,10,2026,Medium
3052,12,386,Adopted,8,2027,Medium
3053,10,386,Not Adopted,6,2026,Low
3054,1,386,Adopted,5,2027,Low
3055,9,386,Not Adopted,10,2024,Medium
3056,6,387,Pilot,8,2025,Low
3057,9,387,Not Adopted,9,2028,Medium
3058,3,387,Research,4,2025,Medium
3059,5,387,Adopted,4,2024,Low
3060,8,387,Pilot,6,2024,High
3061,11,387,Not Adopted,3,2028,High
3062,7,387,Pilot,4,2026,Low
3063,10,388,Research,7,2027,Low
3064,12,388,Not Adopted,8,2024,Low
3065,2,388,Not Adopted,6,2024,Medium
3066,8,388,Not Adopted,7,2025,Medium
3067,3,388,Adopted,4,2026,High
3068,7,388,Pilot,7,2024,Medium
3069,4,388,Not Adopted,5,2028,Low
3070,1,388,Not Adopted,7,2025,High
3071,5,388,Pilot,8,2027,Medium
3072,6,388,Not Adopted,6,2025,Medium
3073,11,388,Not Adopted,10,2027,Low
3074,1,389,Pilot,5,2025,Low
3075,2,389,Research,10,2026,Medium
3076,5,389,Research,4,2026,Low
3077,6,389,Research,5,2024,Low
3078,4,389,Adopted,7,2028,Medium
3079,6,390,Adopted,5,2028,Medium
3080,10,390,Not Adopted,8,2027,Low
3081,9,390,Adopted,7,2028,Medium
3082,12,390,Adopted,10,2025,High
3083,2,390,Research,10,2024,High
3084,11,390,Adopted,4,2028,Medium
3085,3,390,Not Adopted,3,2025,Medium
3086,4,390,Pilot,9,2028,Low
3087,5,390,Research,8,2026,Low
3088,8,390,Adopted,7,2027,Low
3089,7,390,Pilot,9,2027,Low
3090,7,391,Not Adopted,7,2024,High
3091,9,391,Research,3,2025,Low
3092,3,391,Research,4,2025,Low
3093,10,391,Adopted,8,2025,High
3094,12,391,Research,6,2028,High
3095,11,391,Research,8,2024,High
3096,2,391,Pilot,6,2024,High
3097,3,392,Research,8,2025,Medium
3098,2,392,Not Adopted,6,2025,Low
3099,7,392,Research,6,2027,High
3100,8,392,Not Adopted,4,2026,Low
3101,12,393,Pilot,3,2024,Medium
3102,10,393,Adopted,10,2024,High
3103,6,393,Pilot,3,2025,Medium
3104,8,393,Research,10,2026,Low
3105,11,393,Not Adopted,10,2024,Low
3106,5,393,Research,10,2027,Low
3107,7,393,Adopted,8,2024,Low
3108,3,393,Research,6,2024,Low
3109,2,393,Research,7,2028,Low
3110,1,393,Not Adopted,5,2026,Low
3111,9,393,Not Adopted,8,2028,Low
3112,5,394,Adopted,10,2026,High
3113,3,394,Pilot,10,2027,Medium
3114,2,394,Research,8,2024,High
3115,6,394,Research,7,2024,Medium
3116,7,394,Research,7,2027,High
3117,10,395,Adopted,5,2024,Low
3118,5,395,Adopted,10,2025,High
3119,8,395,Pilot,3,2028,Medium
3120,12,395,Pilot,6,2025,Low
3121,6,395,Research,7,2026,Medium
3122,11,395,Adopted,5,2025,Medium
3123,12,396,Adopted,5,2027,Low
3124,5,396,Research,5,2024,Low
3125,3,396,Pilot,3,2026,Low
3126,6,396,Not Adopted,7,2024,High
3127,4,396,Not Adopted,3,2028,Medium
3128,11,396,Not Adopted,8,2028,Medium
3129,2,396,Pilot,3,2026,High
3130,8,397,Not Adopted,9,2024,Low
3131,9,397,Research,4,2026,Low
3132,12,397,Research,7,2025,Medium
3133,1,397,Research,8,2026,Medium
3134,3,397,Pilot,3,2024,Low
3135,2,397,Research,3,2025,Medium
3136,5,397,Pilot,3,2025,Low
3137,6,397,Pilot,5,2025,Low
3138,7,398,Adopted,6,2026,High
3139,10,398,Not Adopted,5,2025,Medium
3140,3,398,Research,3,2028,Medium
3141,6,398,Not Adopted,5,2026,High
3142,8,398,Research,4,2025,Medium
3143,1,398,Pilot,5,2026,High
3144,11,398,Pilot,10,2027,High
3145,12,398,Not Adopted,5,2025,Low
3146,2,398,Pilot,9,2024,High
3147,9,398,Not Adopted,3,2024,Low
3148,6,399,Adopted,7,2028,High
3149,10,399,Not Adopted,7,2024,Low
3150,3,399,Pilot,5,2026,Medium
3151,12,399,Not Adopted,9,2028,Medium
3152,2,399,Pilot,7,2024,Medium
3153,4,399,Research,5,2026,Medium
3154,11,399,Adopted,5,2027,Medium
3155,1,399,Research,3,2027,Medium
3156,7,400,Pilot,7,2024,Medium
3157,10,400,Pilot,8,2027,Medium
3158,6,400,Pilot,5,2025,Medium
3159,4,400,Research,4,2025,Medium
3160,1,400,Not Adopted,9,2027,High
3161,5,400,Research,3,2027,Medium
3162,3,400,Not Adopted,6,2028,High
3163,6,401,Adopted,9,2028,Low
3164,12,401,Research,9,2024,High
3165,11,401,Not Adopted,6,2024,Medium
3166,3,401,Research,10,2024,Medium
3167,7,401,Pilot,7,2027,Low
3168,9,401,Research,9,2028,High
3169,4,401,Pilot,9,2026,Medium
3170,1,401,Pilot,6,2026,Low
3171,5,401,Not Adopted,4,2024,High
3172,9,402,Pilot,7,2024,Low
3173,1,402,Adopted,3,2028,Low
3174,4,402,Pilot,4,2027,Medium
3175,12,402,Pilot,5,2024,Medium
3176,6,403,Research,3,2025,Low
3177,11,403,Not Adopted,8,2026,High
3178,10,403,Adopted,10,2025,High
3179,12,403,Research,10,2024,Low
3180,8,403,Pilot,6,2028,Medium
3181,7,403,Not Adopted,7,2027,Medium
3182,2,403,Adopted,4,2026,Medium
3183,1,403,Adopted,6,2025,Medium
3184,4,403,Not Adopted,6,2025,Medium
3185,3,403,Pilot,7,2024,High
3186,9,403,Not Adopted,5,2027,High
3187,5,403,Pilot,3,2026,Low
3188,1,404,Adopted,6,2025,Medium
3189,8,404,Research,8,2024,Low
3190,12,404,Pilot,3,2025,High
3191,10,404,Adopted,3,2028,Low
3192,2,405,Adopted,4,2024,High
3193,12,405,Research,5,2027,Medium
3194,10,405,Research,8,2025,Medium
3195,9,405,Research,7,2027,Medium
3196,11,405,Pilot,4,2025,High
3197,6,405,Not Adopted,9,2027,Medium
3198,8,405,Research,8,2025,Medium
3199,4,405,Not Adopted,5,2028,Medium
3200,5,405,Pilot,4,2026,High
3201,3,405,Pilot,8,2028,Medium
3202,1,405,Research,3,2028,Low
3203,10,406,Pilot,3,2026,Medium
3204,5,406,Pilot,10,2025,Medium
3205,6,406,Not Adopted,7,2027,Low
3206,7,406,Research,3,2026,Low
3207,11,406,Pilot,8,2027,High
3208,1,406,Pilot,6,2025,High
3209,3,406,Research,4,2028,High
3210,5,407,Pilot,6,2028,Medium
3211,3,407,Pilot,10,2024,High
3212,10,407,Adopted,4,2024,Medium
3213,1,407,Research,5,2028,Low
3214,12,407,Not Adopted,7,2028,Medium
3215,8,407,Not Adopted,5,2027,High
3216,4,407,Pilot,7,2024,Low
3217,6,407,Pilot,5,2026,Medium
3218,2,407,Adopted,10,2028,High
3219,9,407,Not Adopted,3,2025,High
3220,7,408,Pilot,4,2028,High
3221,2,408,Research,3,2024,Medium
3222,11,408,Research,5,2026,High
3223,6,408,Adopted,7,2028,High
3224,8,408,Not Adopted,10,2028,Medium
3225,12,408,Research,6,2027,High
3226,9,408,Pilot,3,2027,Medium
3227,10,408,Research,3,2026,Low
3228,1,408,Pilot,9,2028,Medium
3229,3,408,Research,10,2026,Low
3230,5,408,Pilot,3,2024,Medium
3231,4,408,Not Adopted,10,2024,Low
3232,4,409,Research,9,2028,Low
3233,12,409,Adopted,5,2027,High
3234,6,409,Research,5,2027,High
3235,1,409,Not Adopted,6,2028,Medium
3236,5,409,Not Adopted,5,2027,Medium
3237,2,409,Not Adopted,9,2027,Low
3238,11,409,Adopted,8,2028,Low
3239,10,409,Pilot,7,2026,Low
3240,9,409,Adopted,5,2025,High
3241,8,409,Adopted,5,2025,Medium
3242,7,409,Adopted,5,2027,Low
3243,4,410,Pilot,3,2028,High
3244,1,410,Research,5,2027,Low
3245,5,410,Not Adopted,5,2027,Low
3246,12,410,Not Adopted,10,2028,Medium
3247,10,410,Adopted,3,2025,Low
3248,11,410,Adopted,5,2026,High
3249,8,410,Adopted,5,2027,Medium
3250,3,410,Pilot,7,2027,Medium
3251,6,410,Adopted,3,2025,Medium
3252,5,411,Pilot,7,2025,Low
3253,4,411,Not Adopted,9,2025,High
3254,6,411,Not Adopted,6,2026,High
3255,7,411,Pilot,3,2025,High
3256,2,411,Adopted,6,2026,High
3257,3,411,Not Adopted,7,2026,Medium
3258,8,411,Adopted,10,2024,Medium
3259,9,411,Adopted,8,2028,Low
3260,10,411,Adopted,5,2027,High
3261,11,411,Pilot,3,2026,Low
3262,1,411,Adopted,8,2024,Low
3263,12,411,Not Adopted,6,2024,Medium
3264,3,412,Research,7,2027,Low
3265,6,412,Not Adopted,8,2025,High
3266,12,412,Adopted,10,2027,Medium
3267,7,412,Not Adopted,5,2027,Medium
3268,10,412,Pilot,4,2025,High
3269,8,412,Not Adopted,4,2026,High
3270,11,412,Pilot,4,2026,Low
3271,2,412,Not Adopted,8,2027,Low
3272,4,412,Not Adopted,4,2027,Low
3273,5,412,Not Adopted,9,2027,Low
3274,1,412,Adopted,9,2028,High
3275,9,412,Pilot,8,2025,High
3276,4,413,Not Adopted,4,2024,High
3277,11,413,Not Adopted,10,2025,High
3278,6,413,Not Adopted,4,2027,Medium
3279,2,413,Not Adopted,3,2024,Low
3280,1,413,Research,3,2028,Low
3281,12,413,Research,5,2024,Medium
3282,10,413,Pilot,8,2025,High
3283,9,413,Research,7,2024,Low
3284,3,413,Not Adopted,5,2028,High
3285,7,413,Pilot,5,2024,Medium
3286,5,413,Not Adopted,9,2024,Medium
3287,8,413,Pilot,6,2028,High
3288,5,414,Pilot,5,2027,High
3289,10,414,Adopted,10,2026,Low
3290,11,414,Not Adopted,8,2028,Medium
3291,6,414,Adopted,6,2028,Medium
3292,1,415,Pilot,3,2026,Low
3293,4,415,Not Adopted,7,2028,High
3294,11,415,Pilot,3,2024,Low
3295,3,415,Pilot,3,2028,Medium
3296,12,415,Adopted,9,2024,High
3297,9,415,Adopted,6,2026,Medium
3298,7,415,Not Adopted,9,2026,Medium
3299,5,415,Adopted,9,2026,High
3300,6,415,Research,7,2026,High
3301,2,416,Not Adopted,9,2026,Medium
3302,4,416,Not Adopted,6,2027,High
3303,8,416,Research,3,2027,Low
3304,3,416,Research,6,2027,Medium
3305,11,416,Adopted,6,2028,High
3306,5,416,Adopted,10,2025,Low
3307,9,416,Research,8,2026,Medium
3308,6,416,Not Adopted,8,2024,Medium
3309,10,416,Pilot,5,2024,High
3310,7,416,Adopted,8,2025,High
3311,1,416,Not Adopted,9,2024,Medium
3312,3,417,Research,10,2025,Low
3313,4,417,Pilot,9,2027,Medium
3314,10,417,Pilot,10,2024,Medium
3315,2,417,Not Adopted,8,2026,Medium
3316,8,418,Research,8,2026,Medium
3317,1,418,Research,9,2025,High
3318,11,418,Adopted,10,2028,Low
3319,4,418,Research,4,2027,Low
3320,7,418,Pilot,10,2028,High
3321,12,418,Pilot,8,2028,Medium
3322,5,418,Research,4,2024,Low
3323,6,418,Adopted,4,2025,Low
3324,3,418,Adopted,9,2025,Medium
3325,2,418,Research,10,2025,Low
3326,10,418,Adopted,5,2028,Medium
3327,1,419,Not Adopted,9,2028,Medium
3328,3,419,Not Adopted,4,2025,High
3329,4,419,Pilot,9,2027,Medium
3330,10,419,Not Adopted,8,2024,Medium
3331,2,419,Pilot,3,2024,Low
3332,6,419,Adopted,7,2024,Low
3333,9,420,Pilot,9,2025,High
3334,10,420,Research,3,2026,Medium
3335,2,420,Research,10,2027,Low
3336,3,420,Not Adopted,7,2025,High
3337,12,420,Research,8,2025,Medium
3338,6,420,Not Adopted,7,2027,High
3339,8,420,Not Adopted,5,2027,Medium
3340,1,420,Pilot,9,2027,Medium
3341,7,420,Pilot,4,2024,Medium
3342,5,420,Adopted,6,2025,Low
3343,3,421,Research,10,2026,Medium
3344,11,421,Not Adopted,5,2025,Low
3345,6,421,Research,9,2027,Medium
3346,2,421,Not Adopted,10,2025,High
3347,9,421,Research,5,2025,Medium
3348,7,421,Not Adopted,5,2026,High
3349,12,421,Pilot,3,2025,Medium
3350,8,421,Not Adopted,10,2024,High
3351,10,421,Pilot,8,2027,Medium
3352,1,421,Adopted,7,2024,High
3353,8,422,Not Adopted,3,2024,Medium
3354,4,422,Adopted,7,2026,High
3355,1,422,Adopted,10,2026,High
3356,7,422,Not Adopted,10,2028,Low
3357,2,422,Adopted,8,2024,Medium
3358,3,422,Not Adopted,10,2027,Low
3359,6,422,Research,9,2024,High
3360,11,422,Pilot,7,2025,Low
3361,5,422,Pilot,9,2028,High
3362,12,422,Pilot,7,2025,Low
3363,10,422,Adopted,5,2024,High
3364,9,422,Pilot,9,2024,Medium
3365,5,423,Adopted,4,2025,High
3366,9,423,Pilot,6,2028,Medium
3367,10,423,Pilot,4,2027,High
3368,11,423,Research,4,2026,High
3369,8,423,Pilot,10,2026,Medium
3370,1,423,Research,8,2027,Low
3371,12,423,Research,4,2025,Low
3372,3,424,Research,7,2027,Medium
3373,8,424,Adopted,8,2024,High
3374,6,424,Research,9,2026,Medium
3375,7,424,Research,10,2028,Medium
3376,2,424,Research,8,2026,High
3377,5,424,Not Adopted,8,2028,Low
3378,12,424,Not Adopted,7,2026,Medium
3379,11,424,Not Adopted,8,2025,High
3380,4,424,Not Adopted,6,2025,Medium
3381,9,424,Pilot,3,2024,Medium
3382,1,424,Pilot,4,2027,High
3383,5,425,Pilot,9,2028,High
3384,11,425,Pilot,10,2025,Medium
3385,6,425,Pilot,6,2028,Low
3386,2,425,Adopted,3,2026,Medium
3387,12,425,Not Adopted,10,2028,Medium
3388,7,425,Adopted,4,2026,High
3389,7,426,Pilot,10,2028,Medium
3390,5,426,Research,5,2025,High
3391,9,426,Pilot,10,2025,Medium
3392,2,426,Pilot,3,2025,Low
3393,3,426,Research,3,2028,Low
3394,6,427,Not Adopted,7,2026,High
3395,2,427,Pilot,8,2025,High
3396,5,427,Not Adopted,5,2027,Medium
3397,4,427,Adopted,8,2027,High
3398,3,427,Adopted,5,2025,High
3399,7,427,Adopted,8,2025,Low
3400,1,427,Adopted,3,2027,High
3401,10,428,Not Adopted,5,2026,Low
3402,7,428,Adopted,9,2024,Low
3403,5,428,Research,3,2024,Medium
3404,3,428,Pilot,3,2024,Medium
3405,1,428,Pilot,10,2024,Low
3406,3,429,Pilot,3,2028,High
3407,10,429,Pilot,10,2028,High
3408,9,429,Pilot,5,2024,High
3409,1,429,Not Adopted,7,2026,High
3410,2,429,Research,5,2025,Low
3411,6,429,Adopted,7,2028,Low
3412,11,429,Pilot,5,2026,High
3413,6,430,Research,9,2026,Medium
3414,5,430,Not Adopted,6,2026,High
3415,10,430,Not Adopted,7,2024,High
3416,2,430,Pilot,6,2024,Medium
3417,9,430,Adopted,4,2027,High
3418,7,431,Not Adopted,6,2028,High
3419,3,431,Research,5,2025,Low
3420,9,431,Adopted,8,2027,High
3421,1,431,Research,9,2028,High
3422,6,431,Adopted,4,2028,Low
3423,4,431,Research,4,2025,Medium
3424,2,431,Research,7,2026,Low
3425,5,431,Adopted,8,2028,Low
3426,10,431,Adopted,7,2028,Low
3427,11,431,Pilot,4,2026,Low
3428,6,432,Research,5,2026,Medium
3429,4,432,Research,9,2025,Low
3430,7,432,Pilot,4,2025,Medium
3431,9,432,Adopted,3,2025,Low
3432,2,432,Research,9,2024,High
3433,1,432,Pilot,10,2026,High
3434,10,432,Not Adopted,5,2025,High
3435,11,432,Not Adopted,5,2024,Low
3436,3,432,Research,10,2024,Low
3437,12,432,Research,4,2028,Low
3438,5,432,Pilot,4,2028,High
3439,3,433,Not Adopted,4,2027,High
3440,7,433,Research,3,2024,High
3441,9,433,Pilot,9,2027,Low
3442,11,433,Not Adopted,6,2026,Medium
3443,5,433,Research,8,2028,Medium
3444,6,433,Not Adopted,3,2026,Medium
